"LerKas144"	"LerKas135"	"LerKas155"	"LerKas106"	"LerKas64"	"LerKas158"	"LerKas104"	"LerKas86"	"LerKas134"	"LerKas109"	"LerKas20"	"LerKas57"	"LerKas33"	"LerKas102"	"LerKas150"	"LerKas16"	"LerKas156"	"LerKas60"	"LerKas97"	"LerKas136"	"LerKas7"	"LerKas48"	"LerKas14"	"LerKas22"	"LerKas90"	"LerKas17"	"LerKas154"	"LerKas100"	"LerKas46"	"LerKas160"	"LerKas133"	"LerKas18"	"LerKas130"	"LerKas68"	"LerKas54"	"LerKas41"	"LerKas49"	"LerKas143"	"LerKas1"	"LerKas67"	"LerKas149"	"LerKas115"	"LerKas19"	"LerKas70"	"LerKas111"	"LerKas39"	"LerKas73"	"LerKas13"	"LerKas27"	"LerKas61"	"LerKas95"	"LerKas122"	"LerKas151"	"LerKas91"	"LerKas157"	"LerKas129"	"LerKas104.1"	"LerKas66"	"LerKas65"	"LerKas77"	"LerKas142"	"LerKas83"	"LerKas112"	"LerKas58"	"LerKas31"	"LerKas79"	"LerKas80"	"LerKas25"	"LerKas116"	"LerKas51"	"LerKas55"	"LerKas82"	"LerKas101"	"LerKas126"	"LerKas162"	"LerKas127"	"LerKas42"	"LerKas6"	"LerKas99"	"LerKas29"	"LerKas114"	"LerKas44"	"LerKas87"	"LerKas69"	"LerKas96"	"LerKas92"	"LerKas121"	"LerKas45"	"LerKas146"	"LerKas8"	"LerKas32"	"LerKas53"	"LerKas163"	"LerKas118"	"LerKas123"	"LerKas34"	"LerKas88"	"LerKas35"	"LerKas120"	"LerKas81"	"LerKas26"	"LerKas3"	"LerKas43"	"LerKas153"	"LerKas28"	"LerKas137"	"LerKas159"	"LerKas24"	"LerKas131"	"LerKas78"	"LerKas125"	"LerKas9"	"LerKas52"	"LerKas72"	"LerKas119"	"LerKas132"	"LerKas74"	"LerKas128"	"LerKas103"	"LerKas94"	"LerKas161"	"LerKas110"	"LerKas138"	"LerKas11"	"LerKas76"	"LerKas145"	"LerKas10"	"LerKas147"	"LerKas85"	"LerKas107"	"LerKas108"	"LerKas15"	"LerKas21"	"LerKas117"	"LerKas148"	"LerKas98"	"LerKas59"	"LerKas84"	"LerKas124"	"LerKas38"	"LerKas139"	"LerKas2"	"LerKas152"	"LerKas4"	"LerKas62"	"LerKas105"
"AT5G42830"	5.78074203046934	5.68331975354917	5.86570559350929	5.06056836667671	3.64026919235376	5.61028897777668	4.4111971996032	3.96619407571753	4.67399598428732	4.59282331010569	3.54922841777824	4.31338039038885	4.17642305745892	5.11936629158305	5.33281992515117	4.21003867475316	5.90883819415644	4.91778838809269	4.69628480845186	4.22150080174183	6.01633289364054	2.91493617229611	4.5095966405544	3.46312924503097	3.82489785727624	2.21586511501725	4.85033836623982	3.71734472012431	3.44773499544348	3.88234645322218	5.34783050037095	6.15056088936592	5.43460645081841	4.92605619647352	4.06497396993643	4.15927458314311	5.03254512584304	4.71541874436433	4.25367809486982	4.78074737183564	3.59405305985392	3.40963713442466	4.0462353744214	5.78694965530611	3.73972009508598	5.48355604915643	5.36726805034858	4.69774036595312	5.28732369271179	3.29461538971553	3.67177149717176	3.17081390113541	5.612937697956	5.4364689291718	3.76419941839382	3.58950409291983	4.71662493488229	4.80669360163967	4.65054100877528	4.84041612176224	3.92577409710495	2.70452801108966	5.055229474653	4.18029612909536	3.87945489456601	3.61727323919163	3.25745362831237	4.03629249978958	4.65069100746781	3.46499591624303	4.48449492621153	6.33761177499539	5.86796929047278	3.94000983668364	4.91082436595211	4.42871488230993	4.60586251067766	5.79743663041512	4.31243407522924	5.30204202570306	3.75167868901416	3.6441542971872	4.17257873131299	3.48681343921647	4.29522893997576	5.68648483721753	3.71357244617597	4.00394316335014	4.77871812577591	4.00654150032561	6.28136851558899	3.60537352937777	5.41930982683362	4.80334838664626	2.26036180776087	3.84631594501744	4.00955526742473	3.81310690321037	2.78219170905465	3.01351746089855	2.55671148375184	3.84075782191207	3.71478888301799	3.76966427314076	3.1609169848452	5.63655955443504	4.4015673439383	5.93317567732455	4.12684283529423	3.74095052222564	3.57244760001532	5.7018928785652	4.86151812563026	6.16319049063515	2.95997289420773	4.30032397548939	3.01001954769321	4.19204221871777	2.36508830312521	3.49951869932237	3.44115294430047	4.32548061851711	3.95615387221922	4.38473636349062	4.6263417580608	2.09270633529915	2.4870441009496	3.30016345869768	4.90229392847308	5.39190029725282	5.56512105940336	3.81973951429529	6.90375875013243	3.55709735606841	2.91803240335635	4.69596392451509	3.80828598186427	3.49620097072532	6.18784770007493	5.63433870398684	5.1723950304509	6.94938852142198	1.92980706684106	4.86462243249644	4.36807712524624	5.89810807159249
"AT5G22250"	8.03683107960296	6.99720580555372	6.49774649906496	7.9378148159485	7.61478174419555	6.58267412579732	7.1236921283068	7.3909806993792	5.74081908669164	6.29054360329127	6.08925171120801	8.46345719295686	5.70891751983814	6.4904257751576	6.03252881123023	5.59082604665993	7.1210672873493	7.17396150850133	6.15347650964058	6.15825294485799	6.06852506439447	7.6340835260648	6.1662898523421	6.39940872497874	8.11289416932226	6.86042628751047	8.9040653115225	7.0040435623889	7.7499148029297	6.35885775093212	6.57863880440589	7.07601310318246	6.68115250200047	8.08890274820063	6.69362966616027	6.97407227991313	7.35240554728031	7.94862139886475	7.8776892589688	6.55495876475172	7.26054457958862	7.45238945564497	5.24580971091286	7.10681855705757	5.25445597892089	5.60777488670317	7.16698950698593	5.8369750599323	6.36263966733067	6.13942720212211	5.55515377298155	5.55017114636723	7.13771606277441	6.65109032919645	5.51938684448126	6.40450387113445	7.43459907897202	8.73663852749251	7.67475006835107	6.24673690642062	6.30844362762235	6.60090730950303	7.28754374641727	6.58625161086325	5.43629259835727	6.57213862030605	6.59190865578383	6.53388230082443	7.19939472942128	7.33068577879582	6.96841138009724	7.0786093696333	6.58744754893906	6.44033158769911	6.29306315089828	6.93243411602018	5.35857032979129	6.54476274576004	6.79959117076063	5.93528197166479	6.68945994514417	5.3467433363945	5.84309989309626	6.54778002714402	6.02691023439599	6.21365878753084	5.75083322572371	6.6793088777966	7.53261925636082	5.64109788680549	6.20998076176129	5.71910282156124	6.19813015827715	7.37827662804052	8.89341517894714	5.40354128171191	6.43133914534956	5.70859561119271	10.7251700221317	6.74069710384866	5.42357036489002	5.87415790194785	5.29601398903943	6.1049145780261	6.57581610846959	5.89767515849824	6.692039923995	6.30040463194697	6.98542834091083	6.04125408510357	6.62009025338233	6.93818149153557	6.64557322618649	8.02011477671797	9.24215217331514	6.21232404930448	5.10784608845312	7.5560710480074	5.86032397763932	6.35999761485262	3.90382236204785	6.05893727014807	5.62814607661941	8.05249409523713	7.29533747287431	7.12073196284117	5.48525512820827	6.34282427032866	7.72014064646112	6.67054268776146	7.01948780765294	5.72279939826409	6.53456049349087	7.66698796893226	5.07046851427838	6.50627032819106	7.77103540450125	6.08094505064094	7.68239656841423	6.25134445721123	5.9841611728311	7.54746355578897	6.54711528134869	5.06898223433629	7.28830264084677	2.49607240411477
"AT5G20230"	11.1594117235508	10.3234174499205	10.2647485759423	11.3194593679505	9.56234455046668	11.3098190443039	12.0545576856983	11.2637855119245	10.5213529732857	10.0271018824363	7.23151548432278	10.1178437558201	9.8602855908704	10.548737632319	10.0714075790306	9.48850048742526	12.6054030267916	9.99604388827738	11.4549040112543	8.80122933670618	10.8508251578208	10.7960698745368	10.7461406437916	10.8120508888651	10.8343334737058	9.16695638210178	11.2637855119245	10.8276877348971	10.2090932709626	8.52504719656131	11.7955347628531	11.776420258272	10.3279855538216	12.5250015533676	10.4713544021989	9.86187195343128	11.197620115992	10.1839739678494	9.43135773348021	9.6205916970086	8.44022680992251	8.43586420653522	7.76668115405135	11.0154335424277	9.96028264079858	10.2508947429664	11.5346117406466	9.41439143660423	9.18248405812969	8.67073358698117	9.2684218796431	9.3808440266095	10.0495048531743	10.3132594772341	8.6623172247415	8.59148556897606	11.8334802792553	11.1812621285133	8.94675277886908	8.39611920682479	10.1039269770186	9.17575853178921	11.1312142395211	8.66582604798883	9.03243237122284	8.90805987004865	7.96970137920652	9.67129123074868	9.9196377578637	9.156723364969	8.89443022780013	11.5843028559527	10.2387698028549	10.1969535463097	9.42432947721582	11.5220944918382	8.9295389170323	10.5892367521813	11.2406113419177	9.06001353783478	9.15037357746713	7.6439877837508	9.34450998299231	7.95416560311212	12.288433441563	12.1883999474307	9.26061357013331	10.4223299857256	12.1646304395826	8.7100487979031	11.2769080529911	8.23709119084983	10.8247328128858	10.8783402704529	10.9469905082823	10.5512301564612	11.5220944918382	9.76777598630461	12.4617123426879	10.0418550766126	8.6417141341804	8.74503564052118	7.54491662001385	8.53583972095706	9.29004693411071	10.5429922908067	10.166661067621	11.666498012521	9.8129448765521	7.79870288006231	8.824807944919	11.4500437272051	10.81808676829	11.8908333930641	10.9936124834441	10.621232033542	8.61532261562966	11.3401642810053	8.90024508779654	10.9285851093738	8.09698906238485	9.54419643455688	8.72528137149884	10.6752385607046	13.0113634609772	10.6067694878902	9.07947674819224	10.2922904911277	10.8921828028358	10.0943283256171	9.67194886891965	9.09763387349954	12.0673094132351	9.5722367777532	9.08578535835282	11.4182522824185	9.56388910829508	9.58801299881435	11.1036259547202	9.15104333103217	9.36047208493584	11.9993397483516	11.3056127018935	9.14265887239984	10.6346866925532	8.39803792756264
"AT2G30270"	8.51109229487933	8.2393117164465	8.74788608394046	6.4544821442416	6.56455606593097	6.72306955550152	8.56744980660205	6.3032829578689	6.73170687025616	6.43041488392224	7.82175199123415	8.29587131372787	8.61575823767893	6.5544235400573	8.94455113925144	6.56617762253497	8.42294334345867	6.71915447467253	8.4817012554996	6.672667222374	8.34272366343424	5.80321164873198	6.3699606314891	6.09759251929525	6.44459326294612	7.57483105743182	8.13315391723286	7.79194086784454	5.96642042159177	7.7881659786598	8.5704765778536	6.16301499225365	7.90201571767407	8.5370006445378	7.80067488534148	8.08550875410813	6.2215452281167	5.97959145102914	8.13917308899086	6.58225298185075	6.56955880261072	5.82827719571879	7.7930005874522	6.43387535966676	6.16759955434447	6.64758976389773	6.42649571175717	7.82641204453487	7.969299240386	8.16014940784473	6.48766770173176	8.0839665329958	8.49730939219804	6.61829119753348	6.37857317682746	7.9160723235445	8.4223449223924	8.4076155319681	6.5888801834658	8.07400044678874	6.6018084590941	7.7898614936467	6.47252820449373	6.38394010541932	6.23347606856732	8.09941935428808	6.29258202728006	7.95500780643466	6.5608638723745	7.75007338490484	8.09866022286273	6.48473991997659	6.8838681018847	6.4655562912012	6.33372625634591	6.33356537918247	8.7137261766711	6.21707930090362	6.1323671447318	6.6901284945742	8.51578878948902	7.83304827941783	6.28255412733363	6.4007974048248	6.70822161931408	6.52238657898533	6.41919154105172	6.6264172365571	8.74626837282188	6.4045394164018	8.71334865198135	6.50115022531882	8.4340057465568	6.39620592571203	8.1152118607277	8.2939346227721	7.6452269406898	7.73089314089816	6.39040631403478	6.3725465867343	6.1304735826883	6.80634220358656	6.17009675740384	6.46807564465125	8.3414327230681	6.20163696440761	6.35428628050783	6.41295858376646	7.78103907575386	8.0909642946623	7.79635916188666	6.49799429780634	8.91085148157942	8.41174597228025	8.5154512889174	8.3007076951011	7.63203342887343	8.13968266908156	7.97753997859632	7.63215726090914	5.97624783977441	5.78822443608664	6.43921198986738	7.63459902523203	8.57434019682124	6.40312348018377	4.79063504349965	8.36467201487941	8.1386121570442	5.98052615169052	6.35669848920799	8.03472932668432	6.95846859852919	8.04649020145418	7.50987762852177	8.53202004816736	7.9855564859437	7.94217476083003	6.55407649542895	7.7445311669555	6.57531053675865	7.55669168180005	6.97288014051532	6.96577420029824	8.57946044188397	8.04988095056168
"TC268551"	4.29428331226292	4.58875445893151	3.95487791972287	6.65476459238616	3.92031461196643	4.92037675167173	5.20137799290434	5.20911145568165	3.78957154261832	3.29388415796064	3.74831229233961	3.46238810568692	4.58837865158548	3.95747800618069	3.59087034701613	4.34464964479011	6.28696794713426	3.68849575796497	4.8700921352028	3.06834686461451	5.21083490393395	5.1391523463243	4.03736856993213	5.19784502626448	4.29990714379429	2.98434410036146	5.01255248795576	4.26960369425124	4.57747958995675	2.35493204112433	3.98747328876986	5.85911060022543	4.09361926648044	3.49460793135238	3.81666170960983	3.59775198274619	4.35245798271581	3.21957710772004	3.68763371139996	3.86138396456531	4.67130407097677	4.44150889750802	3.39528915809132	3.7529853955695	3.59651754417003	4.03697915559066	3.90346563094258	3.84267666278344	2.32078633294954	4.18574215872224	4.81682551512838	4.51901558058727	2.61928259000961	2.73837085010101	2.93753733654723	2.31771675223145	5.29600932157348	5.14435477962183	4.60360143820532	5.10118105509325	4.97657089726479	3.18355080688718	3.74805830187961	4.33685107021923	3.24932002342207	4.20846713093669	3.93609289005282	4.82710965455149	4.1380480555759	4.64330875364722	3.03342971775303	4.4733519762365	2.85258027096678	4.46251217723795	4.17358692214745	5.69131399325688	4.03841653003311	4.58568401467272	4.66646670955522	3.96251681516076	4.02200571190673	3.92084705952006	2.94963218216596	4.0664931562904	5.78576320421215	4.90171685669517	3.98782760284052	3.69413881219333	4.01073604889523	3.5969646179795	4.27839407839422	3.45620760641429	4.83793884314935	3.63253303068531	3.53206046463308	4.82829853604226	5.82956161627938	3.30995864250851	4.14074919664344	3.4808826767167	2.68513649469352	2.61954863604907	3.67263800418494	3.67926933386394	3.16646071520698	3.92173889179703	4.16134931204924	4.65592148267808	3.65503330364694	3.65012110684607	3.28466203794429	4.38277696254429	3.81115027973313	5.05698488648092	5.1127307096121	4.46477077292495	3.18916338973483	2.83593579137833	3.43316908338573	4.35464921866825	3.80132573632364	2.47493776459774	4.53464749306777	4.36735990283886	4.54120062005287	4.5468909121957	3.00867191135613	2.61954863604907	2.31517529931065	3.72141006345051	4.60219104192604	4.84819329363782	7.00568902838351	4.37672477465595	3.2560811475059	7.09759732936905	3.29219533220816	3.13149107373694	4.47645330323181	4.41444545947583	4.75884079211969	5.78755882098381	4.05467519958269	2.93458970941807	5.08222694050078	2.02897764727481
"AT1G07000"	6.605456226855	5.87375037132382	6.30110308951798	6.0944898893529	5.75855133455858	5.84039474697092	6.07225607627941	5.9556764486999	6.77821516750417	5.71189269823992	5.53173802858203	6.08014021212072	5.86809217383318	6.40845045519061	6.23190670921356	6.09632886080917	7.28212015509043	6.52998251678705	6.12081187610467	5.72253191121236	6.61516324670816	6.62869046545701	6.08789087119683	5.68307813969676	6.07255980420835	4.73345078707608	6.22361553393297	6.15686896154043	5.49636953605757	5.25226778991791	6.8089729470771	6.82068848862375	6.38067459950652	7.31680666661133	6.24596084116379	6.19660103076082	7.20032294532232	6.60179234579017	5.55268020463623	6.52959256984457	4.58676521041304	5.14966894738716	3.41584246465174	6.2427144107677	5.15100128877744	5.59615713324221	6.49016514276092	5.23825725298951	4.99532478216712	4.83804796102008	4.94119963365926	5.08294564870069	5.16970665342215	6.57874171936637	4.68106612262929	4.50412714356563	6.98727040839254	6.75203753286134	4.77703436759647	4.12386641805096	5.55240130147573	3.90117897601959	6.11369976284507	3.6297425299087	4.17273111572996	4.79187310152811	4.38483840114721	4.40430658215444	5.63641872855962	6.59578878490813	4.76874564092511	5.87994672017525	6.41805830757757	5.59081327332664	5.91626267583041	6.25286535448744	5.64848168544474	6.09963048365445	5.98561997475598	4.80281478394763	5.53022977875634	4.64841386528313	5.57869577370682	5.61496256851863	6.58664660705202	7.01081895910356	5.77062628335006	6.22118461481961	7.13271714606309	5.87861465602867	6.81943062460917	5.04008528307842	6.2097393849699	7.05132882976913	7.43556298105142	5.73878654114524	5.53910483180243	5.31298542041626	7.61418202364552	5.5789792148727	5.00314335922494	4.9515994029832	4.34695826126334	5.4477174712353	5.70562413311569	6.12908231709674	6.33111526445027	6.80090019604905	6.08530046946294	5.83937538778298	6.01220537359709	6.53059360688677	6.88617605926824	6.23855088476973	6.66080175152716	5.99246350453842	3.31831549889396	7.53742480102573	4.81837787063109	5.12028978894118	3.56215370259189	5.46266376375964	5.6293710687141	6.49121703064306	7.26787026432205	5.99236521660533	4.28592747583635	6.01802219011394	5.78966475798387	7.20919057581585	6.49219420029993	5.67155618257314	6.96100738082112	5.34475078900877	5.24527939165263	6.35100700884902	6.56474766549224	4.75805207467435	7.14241746499801	6.13066426043698	6.47215719517688	7.51178092727774	7.79733450798351	4.57790469707125	5.75765030013612	2.89244742658181
"AT1G35310"	4.59938430065956	4.48807314152277	4.60619054275588	4.61967399034973	4.96083106951811	4.554038715323	4.76811398212822	4.54886543001856	4.20456584895233	3.42142586751958	5.31732115530099	4.64398824442943	4.65437069574714	4.09833920551532	3.38202662805126	4.38038453822585	3.59632766941499	4.43130656431059	4.20872038358993	3.10028939727393	3.4123454848503	4.08543685162305	4.05253902613468	4.63003231805964	2.80608959884847	2.76478643013785	3.45175210334805	4.33742846704415	3.31407533874915	4.08939202683165	3.08803404605393	3.8097644234182	3.58067808965275	3.89420116493831	4.35326372121917	4.24830081218007	3.91802466343721	4.11304203365565	4.2883856038724	4.57692824144693	3.99430577731432	5.11578156522039	6.13921311362821	3.22127254540298	4.85925920974981	3.82301431168318	3.4725709105773	4.65718652685952	4.93438423376426	3.71742783771266	4.28387601282797	4.50255174338399	2.73811043297442	4.54994124154934	4.58230561287634	4.70899650656252	5.07617734265375	4.50947209954224	5.25363887855353	5.2026403139307	3.80910035004369	3.43258893389263	2.6703160949975	5.18410870093287	3.37605970722177	4.77727295461659	5.57319253223594	5.11578156522039	3.45361753641397	4.99575624253278	5.231807307212	4.91490119134042	3.93073523331149	5.08464735809129	4.08012673524684	3.93979667559965	4.11438830522722	4.83324165507408	4.11708038422452	4.89261778810946	3.81756280101822	4.28367764085424	3.46915622776208	5.10366254010761	3.69753164503278	3.68261872847236	3.68695837274619	4.36083968811711	3.63257934614184	4.61341149865492	3.785920494843	5.02131516602348	4.27022005336104	3.89465197380857	3.32438455059403	2.87788314681624	3.93560926702348	4.82645670289954	4.77840213907481	4.14087705097756	4.66254307847255	4.32373426912377	3.85714074631281	4.63322329787458	5.13592375516961	4.99651054763114	3.47425392057006	3.61907821620415	3.23004008204812	5.19203121712409	3.36324360070934	3.86213335363603	3.70021569062717	3.75099286466717	3.79600240614944	4.200471276478	4.32139221158554	2.98664677173086	4.2562298596777	3.80622591162143	4.71331967057984	5.19558474254057	4.45085252268767	3.49633902044762	2.84292058207572	2.22030196274225	5.10940023557087	1.31112631405415	3.01229817712757	5.71949977051337	3.11601797567909	4.82993256797508	4.88056098288413	3.27922784453671	2.87155043145234	3.84393763553795	4.31460669646418	4.48624039178248	4.74827273662323	5.08102708670285	3.49166345985347	3.19380959405818	4.41409573598394	4.96490674405488	5.53223387611976	3.27659820496842
"AT1G76600"	4.67217827485389	5.51251816583542	5.31513230549012	4.72855464288176	5.20398514545247	5.04363819744783	5.74128349767081	5.26807465747151	5.39725462640266	4.65935516270216	4.83077815592786	6.2334655306406	4.46277158687294	5.16842026250299	4.45083700511656	5.07033229107834	6.31558865270537	5.24049133261663	4.72402524069134	5.08608694532621	5.8289076032423	5.28136801029917	5.53600803233527	5.35719515637068	5.61111389240611	4.90219728339037	6.84305806926981	5.04937056651159	5.0470413171732	4.55282491332094	5.72112020198406	5.66251042028084	5.38021883440102	6.03780837959961	5.45120147070332	4.86284435102089	5.04818139737743	5.87387163457691	6.34194528168016	5.29667393300698	5.03839063766317	5.02161406661941	3.02289814713762	5.08038020956911	3.92445885556069	3.93071048477119	4.45164540946644	4.93974733064176	4.13493633253701	4.41868911617847	4.57791025071759	4.26954786621171	3.6910721936024	4.73981233756159	3.88544725830888	4.32898230648827	6.38203744506156	5.9205727481647	4.60903910769295	4.57304409723592	4.29726115407523	3.94521059453808	2.8547923611025	4.92607892948697	3.70633813151965	3.55934895874837	4.10475586924843	3.74762173313394	4.94374054546415	6.5685039795062	4.7725712900259	5.23657636258496	4.31191506249896	4.91601222578109	4.32821208423537	5.42346014052288	4.5956696997444	5.76558411396571	4.13043185156592	4.40500474328432	4.90861991346401	4.36599381306968	3.79941888416341	5.04363819744783	5.17303021960168	5.77159186904604	4.91828302482078	5.11611137035989	5.41173900365236	5.32511245415789	4.82700791444318	4.58187526956515	5.27638398567502	6.08707260677417	5.71958927797401	4.39861086321305	5.47914678742541	4.41438972199555	10.2783045635111	4.68131654978254	4.54466897889553	5.66251042028084	4.15837437758193	4.34227270684735	4.65890427776597	5.27713596328087	4.88512991297573	5.32722587733726	6.2931410941802	4.92740243670941	5.00397179177517	5.72792836774349	5.11766461777297	6.1655304471006	6.81771854305581	4.48258196340192	3.67319293169135	5.66650995956012	3.86059004348227	4.25658183453031	3.36870121756584	3.26358846599212	4.80423267944604	6.43986021802178	5.25369830986957	5.86377910234707	3.93183229191271	2.79306420204125	4.29631430442731	6.15572554005805	5.20085095167994	3.70407598198176	5.98907075879166	4.17923170854508	4.08632116492171	4.60454427694218	5.63346409765563	3.83476484144675	6.36681778462496	5.46955417278319	4.185345835382	6.42794123481781	6.88634077362467	4.05812492864671	5.00795454591238	2.51088108116743
"AT3G18130"	7.90621634689583	8.61596662184964	8.33877514009536	7.9667633967154	8.35424421283801	7.90372341412016	8.59145081826312	7.8722409838665	8.4218567118117	8.03586180785844	7.92901862593741	7.40342582931391	8.76138809633501	8.72040247193135	8.85845496298818	8.46556237624588	8.5330169462487	7.7713014004153	8.51457423884864	8.33912653998553	8.38430149117485	8.51647931293504	8.98186331857278	8.7708726455386	6.92909462113835	8.33806260800577	8.00116889245532	8.7722205104651	7.7741876917217	8.9115538188131	8.59260597418811	7.59241216209218	8.08020066754345	7.99747992539923	7.96964415057067	8.25474995713542	8.75755663704332	8.4558627111889	8.40779387177216	8.52579086239736	7.67868408630293	7.44012171015652	7.73653711512684	8.9929756396108	9.14311740446251	8.03526047886596	7.36836955307428	8.64938728948078	8.31352640284362	9.10136907873655	9.48613204232325	7.9315725001809	8.48532780211326	8.47755569633506	8.00517683974768	8.75430148029138	9.32368240866306	8.54125026327882	6.99565591411346	8.07584039163251	8.76688226143654	7.85823952525866	9.03108422624316	8.2893421976708	9.37433121451915	8.63394630112125	8.2850401095491	7.75581126973033	8.27334919251808	8.03993030720868	8.25541443599305	8.70630708568693	9.07342627575557	9.32715813233341	9.09697705563255	8.27408445125113	8.71222172879138	9.06152751503846	7.80495932798581	7.82739168472728	8.96409694452081	9.1669540554408	8.99492796424371	8.78193849878849	8.92073483272738	9.1072093525259	8.51284613510505	9.00022890009675	8.1214280000734	8.95304156895088	9.04997224203963	9.43758882215044	9.14637792945951	8.74072986581493	7.23734824729822	8.77793530301924	7.6993409398997	8.7722205104651	8.41459334521633	8.88189129706216	8.61431416541837	8.95394129822468	8.74072986581493	8.59481023473196	9.02079167585307	8.5727003641305	8.35977489060113	9.09017282976121	8.71563384519207	9.20293780269445	8.53059674033442	8.15802954596723	8.41120703936174	8.4071334497601	7.01717680962107	8.58159605271822	7.9997733657913	8.35698861067587	7.32761665011958	7.70577603017354	7.87103322935878	9.31691179443699	7.4015039017748	6.16409949474215	8.18449927412239	8.48221017997468	9.74461685743434	7.93017096860716	7.93936203923577	8.40565219831141	7.9719808809716	8.10599430200182	9.3751814543948	7.17541450900187	9.00100897660964	7.98894960385436	8.90666365351437	8.44104177418874	8.59101733364268	8.27668156032806	8.06693546593259	7.58284135533017	9.29844514537387	9.30773020864074	8.36048636376364	7.75864591922433
"AT4G29200"	4.01028363450625	8.09573628330862	3.77686590229982	3.64144695695233	1.88549603369211	7.85572514517646	7.95653218634719	2.66349742008721	3.23071972331094	2.75871480122391	3.82261012272636	2.77331558749011	8.4294326852824	2.90876420955719	2.6253073536217	3.17437824233708	7.99301281456982	2.35418156413201	8.33212359689361	2.84473457386611	8.24428013660119	8.2205254632337	7.84841873962722	7.7434648399372	2.12075919249484	2.43481722724166	7.68419617979408	8.32656853761059	8.23373159528752	8.21805656582237	2.37099815890083	3.47242280082092	2.74454486285327	3.02048698634589	3.36057872098745	2.8468117007373	8.20628881561826	3.02891801645545	7.91772132028229	8.21027132338309	7.79439126397787	2.32902506221071	7.71329317733677	2.6644163271587	7.59586541839264	7.74992293583964	2.83725229951006	2.56539225082599	7.5587540779869	3.0322286505539	7.52988280731741	7.32945198356478	7.79783636929239	4.25966423850356	7.92265372532745	2.59627648447087	7.70375835472587	7.66446087326935	2.90748125624902	3.15750668360735	7.93771596472477	2.52431522240673	7.51297396910788	7.71119344157792	3.8088614932189	7.55361994187311	3.35990941969929	2.97538789129583	3.91668200452231	3.18591269179228	7.56128111509964	2.81511874130268	2.92635875639644	8.23373159528752	3.81901119977555	8.48010904823782	3.94844679473827	3.0838746055752	3.79449562789842	3.66438452120702	3.29026611176836	8.48882118589437	7.87912561553529	4.18778390746337	8.1736008081886	8.33978351227071	1.83118584971307	3.2193012381171	7.83297205172006	3.77783909351813	8.41590510869516	2.99335206633215	8.11198190056381	3.44599759240385	2.81091873279687	1.72346825130364	3.91979357104674	7.9650510288305	7.23822516904891	2.603438106249	8.26123286720491	3.86946555261946	8.37746824192932	3.12469791309045	8.30460472540451	8.40658444014496	8.25701438815316	8.10889738238276	2.53298974451528	3.53946899909528	2.67580423222235	3.78143616258117	8.31455562596316	3.14722255246726	3.08631890873676	5.12116497587794	7.80249635629917	3.20100844513595	2.2416741349014	7.45435581816277	3.11057479159454	7.70350488749752	3.50769564923255	1.87389021575035	2.73698663809394	8.32773358831931	8.20553515492067	1.31968694344916	7.74617756820624	5.32092631969881	4.52464969709707	2.17489664808371	7.59208500740803	3.42927436398545	3.00273140037076	2.28858132922309	3.55884874923074	7.98845595634441	2.3145194872587	7.65202114763121	3.44002283435716	7.79676618910471	7.9325023362658	3.41826983818923	3.60916232810132	2.78939661243098
